date:iso,datetime:iso,datetime:rss,datetime:unix,description,feature_image,feature_image:height,feature_image:width,id,label,month:iso,source,tags,title
2013-11-21,2013-11-21T14:00:00+00:00,"Thu, 21 Nov 2013 14:00:00 GMT",1385042400,The reversible slicing/shredding disc can loosen and the blade can strike and break the food processor's cover. The cover's broken plastic pieces can hit consumers.,http://www.cpsc.gov/Global/Images/Recall/2014/14029/Cuisinart133x97.jpg,63,87,78cff5af6f5c96291349689110c29156c12738cd,Cuisinart Recalls Food Processors Due to Laceration Hazard,2013-11,http://www.cpsc.gov/en/Recalls/2014/Cuisinart-Recalls-Food-Processors/,"[u'laceration', u'hazard']",Cuisinart Recalls Food Processors Due to Laceration Hazard
2013-11-21,2013-11-21T13:00:00+00:00,"Thu, 21 Nov 2013 13:00:00 GMT",1385038800,The outdoor elliptical cycles used for exercise have drive arm axle and fork detachment problems.,http://www.cpsc.gov/Global/Images/Recall/2014/14027/EliptoGO3CModelTHUMB.jpg,63,87,e181daa3e1decc1e306bc75ac32a13aaef92ac74,ElliptiGO Recalls Elliptical Cycles Due to Fall Hazard,2013-11,http://www.cpsc.gov/en/Recalls/2014/ElliptiGO-Recalls-Elliptical-Cycles/,"[u'hazard', u'fall']",ElliptiGO Recalls Elliptical Cycles Due to Fall Hazard
2013-11-21,2013-11-21T10:00:00+00:00,"Thu, 21 Nov 2013 10:00:00 GMT",1385028000,"The cord attached to the baby monitor's sensor pad is placed under the crib mattress. If the child pulls the cord into the crib, it can become wrapped around the baby's neck.",http://www.cpsc.gov/Global/Images/Recall/2014/14028/AngelCareMonitorTHUMB.jpg,63,87,3533fe65c563ea39da72d648fac16f53665c0b38,Angelcare Recalls to Repair Movement and Sound Baby Monitors After Two Deaths Due to Strangulation Hazard,2013-11,http://www.cpsc.gov/en/Recalls/2014/Angelcare-Recalls-to-Repair-Movement-and-Sound-Baby-Monitors-After-Two-Deaths/,"[u'strangulation', u'hazard', u'baby']",Angelcare Recalls to Repair Movement and Sound Baby Monitors After Two Deaths Due to Strangulation Hazard
2013-11-21,2013-11-21T09:00:00+00:00,"Thu, 21 Nov 2013 09:00:00 GMT",1385024400,The J.Bailey pajama pants for boys fail to meet children's sleepwear requirements.,http://www.cpsc.gov/Global/Images/Recall/2014/14026/1001CHADTURTLE133x97.jpg,63,87,b7b20deaf07f856a9deeb7f25949a415b4eee6af,Children's Pajamas Recalled by The Bailey Boys Due to Violation of Federal Flammability Standard,2013-11,http://www.cpsc.gov/en/Recalls/2014/Childrens-Pajamas-Recalled-by-The-Bailey-Boys/,"[u'violation', u'children', u'federal', u'flammability', u'standard']",Children's Pajamas Recalled by The Bailey Boys Due to Violation of Federal Flammability Standard
2013-11-19,2013-11-19T14:30:00+00:00,"Tue, 19 Nov 2013 14:30:00 GMT",1384871400,"The front fork can separate from the wheel on Baja MB200 gas-powered mini bikes. This minibike may also be known as WR96, WR200, Baja Heat, Baja Carbon and Mini Baja.",http://www.cpsc.gov/Global/Images/Recall/2014/14024/Thumb14024BajaMiniBikeSMALL.jpg,63,87,be5fd1bb4ca26e830f299b362d8281bd3197305c,"Baja Motorsports Recalls Mini Bikes Due to Fall, Crash Hazard",2013-11,http://www.cpsc.gov/en/Recalls/2014/Baja-Motorsports-Recalls-Mini-Bikes/,"[u'crash', u'hazard', u'fall']","Baja Motorsports Recalls Mini Bikes Due to Fall, Crash Hazard"
2013-11-19,2013-11-19T13:30:00+00:00,"Tue, 19 Nov 2013 13:30:00 GMT",1384867800,An electrical component in 42-inch and 48-inch models refrigerator freezers made between can overheat.,http://www.cpsc.gov/Global/Images/Recall/2014/14023/Thumb14023Viking42inchSMALL.jpg,63,87,707a6ab287a3bd340b634234096119e29f53073c,Viking Recalls Built-In Side-by-Side Refrigerator Freezers with In-Door Dispensers Due to Fire Hazard,2013-11,http://www.cpsc.gov/en/Recalls/2014/Viking-Recalls-Built-In-Side-by-Side-Refrigerator-Freezers-with-In-Door-Dispensers/,"[u'fire', u'hazard']",Viking Recalls Built-In Side-by-Side Refrigerator Freezers with In-Door Dispensers Due to Fire Hazard
2013-11-14,2013-11-14T14:00:00+00:00,"Thu, 14 Nov 2013 14:00:00 GMT",1384437600,"When a fire is lit in the fire pit, pieces of clay can blow off the fire bowl.",http://www.cpsc.gov/Global/Images/Recall/2014/14022/clay%20bowl133x97.jpg,63,87,acbcf3ad9e26b18825e67fe08f1dc90d06b03745,Nantucket Distributing Recalls Clay Bowl Outdoor Fireplaces Due to Impact and Burn Hazards,2013-11,http://www.cpsc.gov/en/Recalls/2014/Nantucket-Distributing-Recalls-Clay-Bowl-Outdoor-Fireplaces/,"[u'impact', u'hazards', u'burn']",Nantucket Distributing Recalls Clay Bowl Outdoor Fireplaces Due to Impact and Burn Hazards
2013-11-14,2013-11-14T13:00:00+00:00,"Thu, 14 Nov 2013 13:00:00 GMT",1384434000,The steering wheel mechanism in model year 2013 Precedent golf and transport vehicles used for short-distance transportation can loosen and cause a crash.,http://www.cpsc.gov/Global/Images/Recall/2014/14703/golf%20car%20white%204%20passenger%20THUMB.jpg,63,87,d70958d7f0d097ac66606724df40bd2d20a35fd3,Club Car Recalls Golf and Transport Vehicles Due to Crash Hazard (Recall Alert),2013-11,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2014/Club-Car-Recalls-Golf-and-Transport-Vehicles/,"[u'vehicles', u'crash', u'hazard', u'alert']",Club Car Recalls Golf and Transport Vehicles Due to Crash Hazard (Recall Alert)
2013-11-13,2013-11-13T13:00:00+00:00,"Wed, 13 Nov 2013 13:00:00 GMT",1384347600,The removable blue seat backs on the two-seat Whisper Ride Touring Wagon can detach. There are reports of children falling out of the wagons.,http://www.cpsc.gov/Global/Images/Recall/2014/14020/Step2%20Ride%20On%20WagonThumbnail.jpg,63,87,4017b9c0096b71c68479153173a786b2b86b8ac6,Step2 Recalls Ride-On Wagon Toys Due to Fall Hazard; Sold Exclusively at Toys R Us,2013-11,http://www.cpsc.gov/en/Recalls/2014/Step2-Recalls-Ride-On-Wagon-Toys/,"[u'toys', u'exclusively', u'sold', u'hazard', u'fall']",Step2 Recalls Ride-On Wagon Toys Due to Fall Hazard; Sold Exclusively at Toys R Us
2013-11-13,2013-11-13T12:00:00+00:00,"Wed, 13 Nov 2013 12:00:00 GMT",1384344000,The mattress support board on the Lullaby Cradle Glider can fall out or slide out of the bottom of the infant product.,http://www.cpsc.gov/Global/Images/Recall/2014/14019/640C%20Cherry%20with%20plateTHUMB.jpg,63,87,67991c074c9bc9e11fa1ebd772b50e07f6702fea,Dream On Me Recalls Cradle Gliders Due to Infant Fall Hazard ,2013-11,http://www.cpsc.gov/en/Recalls/2014/Dream-On-Me-Recalls-Cradle-Gliders/,"[u'infant', u'hazard', u'fall']",Dream On Me Recalls Cradle Gliders Due to Infant Fall Hazard 
2013-11-12,2013-11-12T16:00:00+00:00,"Tue, 12 Nov 2013 16:00:00 GMT",1384272000,The nightgowns fail to meet federal flammability standards for children's sleepwear.,http://www.cpsc.gov/Global/Images/Recall/2014/14018/Fairies%20DotsTHUMB.jpg,63,87,5eb6844b9f043534f474b7eb5b1ebc1c704c8c53,Children's Pajamas Recalled by Babycottons Due to Violation of Federal Flammability Standard,2013-11,http://www.cpsc.gov/en/Recalls/2014/Childrens-Pajamas-Recalled-by-Babycottons/,"[u'violation', u'children', u'federal', u'flammability', u'standard']",Children's Pajamas Recalled by Babycottons Due to Violation of Federal Flammability Standard
2013-11-12,2013-11-12T16:00:00+00:00,"Tue, 12 Nov 2013 16:00:00 GMT",1384272000,The purple pajama sets fail to meet federal flammability standards for children's sleepwear.,http://www.cpsc.gov/Global/Images/Recall/2014/14017/LLBeanChildrensPajamasTHUMB.jpg,63,87,a4a0fb24ef9db847b4dc0848da2ffe06f16d1632,L.L. Bean Girl's Pajamas Recalled Due to Violation of Federal Flammability Standard,2013-11,http://www.cpsc.gov/en/Recalls/2014/LL-Bean-Girls-Pajamas-Recalled/,"[u'violation', u'federal', u'flammability', u'standard']",L.L. Bean Girl's Pajamas Recalled Due to Violation of Federal Flammability Standard
2013-11-12,2013-11-12T11:30:00+00:00,"Tue, 12 Nov 2013 11:30:00 GMT",1384255800,The space between the guardrails on the bunk bed can be too wide and fail to meet safety standards,http://www.cpsc.gov/Global/Images/Recall/2014/14016/Duo%20bunk%20DSC_3390%20Thumbnail.jpg,63,87,1fa7bd9b80eb46898ae1e9dd8225af27c3bf015b,Wood Castle Furniture Recalls Bunk Beds Due to Entrapment Hazard,2013-11,http://www.cpsc.gov/en/Recalls/2014/Wood-Castle-Furniture-Recalls-Bunk-Beds/,"[u'hazard', u'entrapment']",Wood Castle Furniture Recalls Bunk Beds Due to Entrapment Hazard
2013-11-07,2013-11-07T10:00:00+00:00,"Thu, 07 Nov 2013 10:00:00 GMT",1383818400,The jackets were sold with drawstrings through the hood around the neck area. These drawstrings are a hazard to young children.,http://www.cpsc.gov/Global/Images/Recall/2014/14015/Jacket133x97.jpg,63,87,0256fd3c01603a106987aa3f3f21e2064214343f,Vans Recalls Boy's Hooded Jackets with Drawstrings Due to Strangulation Hazard,2013-11,http://www.cpsc.gov/en/Recalls/2014/Vans-Recalls-Boys-Hooded-Jackets-with-Drawstrings/,"[u'strangulation', u'hazard']",Vans Recalls Boy's Hooded Jackets with Drawstrings Due to Strangulation Hazard
2013-11-05,2013-11-05T11:00:00+00:00,"Tue, 05 Nov 2013 11:00:00 GMT",1383649200,The LED light bulbs can overheat and catch fire. ,http://www.cpsc.gov/Global/Images/Recall/2014/14702/Infinity%20UDC3-WWTHUMBa.jpg,63,87,46c49f1c86359106b3914940f8b3ca2e38def8f1,LED Candelabra Lights Recalled by Infinity Green Products Due to Fire Hazard (Recall Alert) ,2013-11,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2014/LED-Candelabra-Lights-Recalled-by-Infinity-Green-Products/,"[u'fire', u'hazard', u'alert', u'products']",LED Candelabra Lights Recalled by Infinity Green Products Due to Fire Hazard (Recall Alert) 
2013-11-05,2013-11-05T10:00:00+00:00,"Tue, 05 Nov 2013 10:00:00 GMT",1383645600,"The ceiling box can crack on five models of non-metallic, polycarbonite ceiling boxes, causing the light fixture to fall from the ceiling. ",http://www.cpsc.gov/Global/Images/Recall/2014/14013/SMALL_40600182.jpg,63,87,5ec9430b625c65636cd0d1a62379b0a1607b67ff,Cooper Crouse-Hinds Recalls Ceiling Boxes Designed to Support Ceiling Light Fixtures Due to Impact Hazard ,2013-11,http://www.cpsc.gov/en/Recalls/2014/Cooper-Crouse-Hinds-Recalls-Ceiling-Boxes-Designed-to-Support-Ceiling-Light-Fixtures/,"[u'impact', u'hazard']",Cooper Crouse-Hinds Recalls Ceiling Boxes Designed to Support Ceiling Light Fixtures Due to Impact Hazard 
2013-11-05,2013-11-05T09:30:00+00:00,"Tue, 05 Nov 2013 09:30:00 GMT",1383643800,The battery pack can overheat and burst while on the charger.,http://www.cpsc.gov/Global/Images/Recall/2014/14014/P113_1_Final-5x7%20Thumbnail.jpg,63,87,6a0ae701a9eda2fb4ee9acfeee75a837b44e935b,One World Technologies Recalls Ryobi Battery Chargers Due to Fire and Burn Hazards,2013-11,http://www.cpsc.gov/en/Recalls/2014/One-World-Technologies-Recalls-Ryobi-Battery-Chargers/,"[u'hazards', u'fire', u'burn']",One World Technologies Recalls Ryobi Battery Chargers Due to Fire and Burn Hazards
2013-10-31,2013-10-31T13:00:00+00:00,"Thu, 31 Oct 2013 13:00:00 GMT",1383224400,A piece of the 9-speed blender's mixing blade assembly can break off during use.,http://www.cpsc.gov/Global/Images/Recall/2014/14012/SMALL_Blender%201832449_Full%20Product.jpg,63,87,05745629936052761549d3b1a11ec7d7217283bb,Calphalon Recalls Blenders Due to Injury Hazard,2013-10,http://www.cpsc.gov/en/Recalls/2014/Calphalon-Recalls-Blenders/,"[u'injury', u'hazard']",Calphalon Recalls Blenders Due to Injury Hazard
2013-10-31,2013-10-31T09:30:00+00:00,"Thu, 31 Oct 2013 09:30:00 GMT",1383211800,A brass rivet can fall out of the sno-cone machine's ice-shaving cylinder and into a sno-cone.,http://www.cpsc.gov/Global/Images/Recall/2014/14010/SnoopySnoConeMachine133x97.jpg,63,87,2d2ddec692eb637c679ee3fedf6fa025bdbf1e59,Snoopy Sno-Cone Machines Recalled by LaRose Industries Due to Risk of Mouth Injury,2013-10,http://www.cpsc.gov/en/Recalls/2014/Snoopy-Sno-Cone-Machines-Recalled-by-LaRose-Industries/,"[u'injury', u'risk']",Snoopy Sno-Cone Machines Recalled by LaRose Industries Due to Risk of Mouth Injury
2013-10-30,2013-10-30T11:00:00+00:00,"Wed, 30 Oct 2013 11:00:00 GMT",1383130800,"Recalled brands of the ceiling- or wall-mounted motion-sensor porch lights are Portfolio, Heath-Zenith and Heath-Zenith Secure Home",http://www.cpsc.gov/Global/Images/Recall/2014/14009/HZ4305BK133x97.jpg,63,87,7cb5f03f8417c6a729538ef5aa1f164fb8901400,HeathCo Recalls Motion-Activated Outdoor Lights Due to Electrical Shock Hazard,2013-10,http://www.cpsc.gov/en/Recalls/2014/HeathCo-Recalls-Motion-Activated-Outdoor-Lights/,"[u'hazard', u'shock']",HeathCo Recalls Motion-Activated Outdoor Lights Due to Electrical Shock Hazard
2013-10-30,2013-10-30T10:00:00+00:00,"Wed, 30 Oct 2013 10:00:00 GMT",1383127200,The charger for the 7-inch Polaroid tablet can overheat. ,http://www.cpsc.gov/Global/Images/Recall/2014/14008/Southern%20Telecom%20A%20C%20Adaptor%20THUMB.jpg,63,87,e96f59220c32212598d49eec726fd4938722b038,Southern Telecom Recalls A/C Adaptors for Polaroid Internet Tablets Due to Fire Hazard; Sold Exclusively at Big Lots,2013-10,http://www.cpsc.gov/en/Recalls/2014/Southern-Telecom-Recalls-AC-Adaptors-for-Polaroid-Internet-Tablets/,"[u'exclusively', u'fire', u'sold', u'hazard']",Southern Telecom Recalls A/C Adaptors for Polaroid Internet Tablets Due to Fire Hazard; Sold Exclusively at Big Lots
2013-10-29,2013-10-29T13:00:00+00:00,"Tue, 29 Oct 2013 13:00:00 GMT",1383051600,"The sleeveless, wearable baby sack zipper parts can detatch.",http://www.cpsc.gov/Global/Images/Recall/2014/14007/BreathableBaby1%20133X97.jpg,63,87,8d06ebd3e3e49c0ec1acf4cd0eadef2c52a1ac8a,BreathableBaby Recalls Wearable Blanket Due to Choking Hazard,2013-10,http://www.cpsc.gov/en/Recalls/2014/BreathableBaby-Recalls-Wearable-Blanket/,"[u'choking', u'hazard']",BreathableBaby Recalls Wearable Blanket Due to Choking Hazard
2013-10-29,2013-10-29T10:30:00+00:00,"Tue, 29 Oct 2013 10:30:00 GMT",1383042600,The Circo-brand Chloe and Conner Collection sitting stool can break and collapse.,http://www.cpsc.gov/Global/Images/Recall/2014/14006/Circo%20Stool%20Package%20Thumbnail.jpg,63,87,9bf44d22287686a131bc5b1f626cba2594670948,Target Recalls Children's Sitting Stools Due to Fall Hazard,2013-10,http://www.cpsc.gov/en/Recalls/2014/Target-Recalls-Childrens-Sitting-Stools/,"[u'children', u'hazard', u'fall']",Target Recalls Children's Sitting Stools Due to Fall Hazard
2013-10-29,2013-10-29T09:30:00+00:00,"Tue, 29 Oct 2013 09:30:00 GMT",1383039000,The steering shaft on the recalled 2012 and 2013 Honda FourTrax ATV models can break unexpectedly and cause the rider to lose steering control. ,http://www.cpsc.gov/Global/Images/Recall/2014/14701/FourTraxForemanRed133x97.jpg,63,87,fca40451ba47793c0a3b231928f0dd4c77095228,American Honda Recalls Foreman ATVs Due to Crash Hazard (Recall Alert) ,2013-10,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2014/American-Honda-Recalls-Foreman-ATVs/,"[u'crash', u'hazard', u'alert']",American Honda Recalls Foreman ATVs Due to Crash Hazard (Recall Alert) 
2013-10-24,2013-10-24T11:00:00+00:00,"Thu, 24 Oct 2013 11:00:00 GMT",1382612400,Brackets holding the fan blades in place can break and cause the blades to detach and fall.,http://www.cpsc.gov/Global/Images/Recall/2014/14005/Fanthumbnail.jpg,63,87,0c5555d44ebb50998c1bd793947d5c3f2e6fc559,Emerson Air Comfort Products Recalls Tommy Bahama Outdoor Ceiling Fans Due to Risk of Injury,2013-10,http://www.cpsc.gov/en/Recalls/2014/Emerson-Air-Comfort-Products-Recalls-Tommy-Bahama-Outdoor-Ceiling-Fans/,"[u'injury', u'risk', u'air', u'products']",Emerson Air Comfort Products Recalls Tommy Bahama Outdoor Ceiling Fans Due to Risk of Injury
2013-10-24,2013-10-24T09:30:00+00:00,"Thu, 24 Oct 2013 09:30:00 GMT",1382607000,The lighting fixture's wires can be connected incorrectly because the wires' polarity labels can fall off or be mislabeled.,http://www.cpsc.gov/Global/Images/Recall/2014/14004/SMALL_Image%202%20-%20Finley%20Pendant%20Large%20White%20copy.jpg,63,87,48abdd29c5b5b1673ab558a2161780f60d40bbcc,Crate and Barrel Recalls Finley Hanging Pendant Lamps Due to Fire and Shock Hazards,2013-10,http://www.cpsc.gov/en/Recalls/2014/Crate-and-Barrel-Recalls-Finley-Hanging-Pendant-Lamps/,"[u'hazards', u'fire', u'shock']",Crate and Barrel Recalls Finley Hanging Pendant Lamps Due to Fire and Shock Hazards
2013-10-23,2013-10-23T09:30:00+00:00,"Wed, 23 Oct 2013 09:30:00 GMT",1382520600,The plastic hats found on the building toy play set figures are too small for young children. ,http://www.cpsc.gov/Global/Images/Recall/2014/14003/Infinitoy1%20133x97.jpg,63,87,e3d15175701b1047eb406c4e85f40553fdf8e8be,Infinitoy Recalls Softimals Toy Sets Due to Choking and Aspiration Hazard ,2013-10,http://www.cpsc.gov/en/Recalls/2014/Infinitoy-Recalls-Softimals-Toy-Sets/,"[u'choking', u'hazard', u'sets']",Infinitoy Recalls Softimals Toy Sets Due to Choking and Aspiration Hazard 
2013-10-22,2013-10-22T10:00:00+00:00,"Tue, 22 Oct 2013 10:00:00 GMT",1382436000,The hoodies and jackets were sold with drawstrings through the hood or neck. These drawstrings pose a hazard to young children.,http://www.cpsc.gov/Global/Images/Recall/2014/14002/TrailcrestTHUMB.jpg,63,87,37055a79015f92018a295b3549d21d1797592834,Trail Crest Recalls Children's Hooded Sweatshirts Due to Strangulation Hazard ,2013-10,http://www.cpsc.gov/en/Recalls/2014/Trail-Crest-Recalls-Childrens-Hooded-Sweatshirts/,"[u'children', u'strangulation', u'hazard']",Trail Crest Recalls Children's Hooded Sweatshirts Due to Strangulation Hazard 
2013-10-03,2013-10-03T10:30:00+00:00,"Thu, 03 Oct 2013 10:30:00 GMT",1380796200,"APC series 7 and 8 SurgeArrest surge protectors made before 2003 can overheat, smoke and melt. 700 incidents and $1.6 million in fire damage reported.",http://www.cpsc.gov/Global/Images/Recall/2014/14001/Surge8series133x97.jpg,63,87,30a349fc04305625e63e09fcd67fc39d1696d500,Schneider Electric Recalls APC Surge Protectors Due to Fire Hazard,2013-10,http://www.cpsc.gov/en/Recalls/2014/Schneider-Electric-Recalls-APC-Surge-Protectors/,"[u'electric', u'fire', u'hazard']",Schneider Electric Recalls APC Surge Protectors Due to Fire Hazard
2013-09-30,2013-09-30T13:00:00+00:00,"Mon, 30 Sep 2013 13:00:00 GMT",1380546000,The blade on the TS 55 REQ model of the portable woodcutting saw can remain exposed after cuts are complete.,http://www.cpsc.gov/Global/Images/Recall/2013/13293/FestoolTS55REQSaw2sideviewTHUMB.jpg,63,87,713f4f8bbfc402fcc5ee652bd9bf34bda2fdefd9,Festool Recalls Plunge Cut Circular Saw Due to Laceration Hazard,2013-09,http://www.cpsc.gov/en/Recalls/2013/Festool-Recalls-Plunge-Cut-Circular-Saw/,"[u'laceration', u'hazard']",Festool Recalls Plunge Cut Circular Saw Due to Laceration Hazard
2013-09-27,2013-09-27T10:00:00+00:00,"Fri, 27 Sep 2013 10:00:00 GMT",1380276000,The blue metal handle on the trunks used to carry dolls can be sharp.,http://www.cpsc.gov/Global/Images/Recall/2013/13292/JG%20Travel%20Trunk%20THUMBNAIL.jpg,63,87,a9763139d6380167b086a943a19c914953cf7766,Toys R Us Recalls Journey Girl Travel Trunks Due to Laceration Hazard,2013-09,http://www.cpsc.gov/en/Recalls/2013/Toys-R-Us-Recalls-Journey-Girl-Travel-Trunks/,"[u'toys', u'laceration', u'hazard']",Toys R Us Recalls Journey Girl Travel Trunks Due to Laceration Hazard
2013-09-25,2013-09-25T10:00:00+00:00,"Wed, 25 Sep 2013 10:00:00 GMT",1380103200,"The decorative ant's arm can break, allowing the votive cup holding the candle to tip over and fall out.",http://www.cpsc.gov/Global/Images/Recall/2013/13291/Box%20Front%20Thumbnail.jpg,63,87,2096f05d0a3ca22110d4b82b9e45c50f7182b5a4,Votive Candle Holders Sold at Cracker Barrel Old Country Store Recalled Due to Fire Hazard; Made by Mercuries Asia,2013-09,http://www.cpsc.gov/en/Recalls/2013/Votive-Candle-Holders-Sold-at-Cracker-Barrel-Old-Country-Store-Recalled/,"[u'fire', u'sold', u'hazard']",Votive Candle Holders Sold at Cracker Barrel Old Country Store Recalled Due to Fire Hazard; Made by Mercuries Asia
2013-09-19,2013-09-19T14:00:00+00:00,"Thu, 19 Sep 2013 14:00:00 GMT",1379599200,The steel boards are mounted on wood backings that can separate causing the steel to fall to the floor.,http://www.cpsc.gov/Global/Images/Recall/2013/13752/DENY%20quatra-magnet-board-front%20THUMB.jpg,63,87,ada65b05bd1117f662a65cb2df09a53d8bdc78b3,DENY Designs Recalls Magnet Boards Due to Injury Hazard (Recall Alert),2013-09,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/DENY-Designs-Recalls-Magnet-Boards/,"[u'injury', u'hazard', u'alert']",DENY Designs Recalls Magnet Boards Due to Injury Hazard (Recall Alert)
2013-09-19,2013-09-19T13:00:00+00:00,"Thu, 19 Sep 2013 13:00:00 GMT",1379595600,The footboard and headboard on the twin and full-sized beds are designed with openings that a child can get stuck in.,http://www.cpsc.gov/Global/Images/Recall/2013/13751/PetalBedTHUMB.jpg,63,87,c706abb87c0992f009c2a8027c56ff567d610b5f,The Land of Nod Recalls Bed-Frames Due to Entrapment Hazard (Recall Alert),2013-09,http://www.cpsc.gov/en/Recalls/Recall-Alerts/2013/The-Land-of-Nod-Recalls-Bed-Frames/,"[u'hazard', u'alert', u'entrapment']",The Land of Nod Recalls Bed-Frames Due to Entrapment Hazard (Recall Alert)
2013-09-19,2013-09-19T11:00:00+00:00,"Thu, 19 Sep 2013 11:00:00 GMT",1379588400,The calipers on the disc brakes can fail. The bike component is installed on various brands of road and cyclocross bicycles.,http://www.cpsc.gov/Global/Images/Recall/2013/13289/BR-R515_SilberTHUMB.jpg,63,87,3c2556bc42445a22f054b1f765fc689f5a3d971f,Shimano American Recalls Disc Brake Calipers Due to Collision Hazard ,2013-09,http://www.cpsc.gov/en/Recalls/2013/Shimano-American-Recalls-Disc-Brake-Calipers/,[u'hazard'],Shimano American Recalls Disc Brake Calipers Due to Collision Hazard 
2013-09-19,2013-09-19T10:00:00+00:00,"Thu, 19 Sep 2013 10:00:00 GMT",1379584800,The blade shaft assembly can break on the 5-speed blenders that have 56-ounce glass jars.,http://www.cpsc.gov/Global/Images/Recall/2013/13288/Frigidaire%20Blender%20Front133x97.jpg,63,87,b12062afac24ec3c213d53dda156760e5396dbf2,Frigidaire Recalls Professional Blenders Due to Laceration Hazard,2013-09,http://www.cpsc.gov/en/Recalls/2013/Frigidaire-Recalls-Professional-Blenders/,"[u'laceration', u'hazard']",Frigidaire Recalls Professional Blenders Due to Laceration Hazard
2013-09-17,2013-09-17T13:00:00+00:00,"Tue, 17 Sep 2013 13:00:00 GMT",1379422800,"The hot water tank in AquaMark, Coolersmart, Culligan, Innowave, Waterlogic and Xstream Water-brand water dispensers can overheat and smoke or catch fire.",http://www.cpsc.gov/Global/Images/Recall/2013/13287/INO_CHILLER_3_SO_0025%20THUMB.jpg,63,87,8f89bf13964ad508ff4c90b6f880dcfae9dacba1,"Waterlogic Recalls Water Cooling, Heating Systems Due to Fire Hazard ",2013-09,http://www.cpsc.gov/en/Recalls/2013/Waterlogic-Recalls-Water-Cooling-Heating-Systems/,"[u'fire', u'hazard']","Waterlogic Recalls Water Cooling, Heating Systems Due to Fire Hazard "
2013-09-17,2013-09-17T10:00:00+00:00,"Tue, 17 Sep 2013 10:00:00 GMT",1379412000,The bunny-themed footed pajamas in sizes 9 months to 3T put children at risk for burns.,http://www.cpsc.gov/Global/Images/Recall/2013/13286/ChildrensPlacefootedpajama133x97.jpg,63,87,1ca10119cd9a0b1380afdaade31eda95449c0ab8,The Children's Place Recalls Footed Pajamas Due to Violation of Federal Flammability Standard,2013-09,http://www.cpsc.gov/en/Recalls/2013/The-Childrens-Place-Recalls-Footed-Pajamas/,"[u'violation', u'children', u'federal', u'flammability', u'standard']",The Children's Place Recalls Footed Pajamas Due to Violation of Federal Flammability Standard
2013-09-12,2013-09-12T13:00:00+00:00,"Thu, 12 Sep 2013 13:00:00 GMT",1378990800,"The wire insulation in the light fixtures can degrade, exposing charged wires.",http://www.cpsc.gov/Global/Images/Recall/2013/13285/502-30%20Thumbnail.jpg,63,87,cef5e0d601a90acca2339d85b00dc9ac14e80ba9,Ceiling-Mounted Light Fixtures Recalled by Dolan Designs Due to Fire and Shock Hazards ,2013-09,http://www.cpsc.gov/en/Recalls/2013/Ceiling-Mounted-Light-Fixtures-Recalled-by-Dolan-Designs/,"[u'hazards', u'fire', u'shock']",Ceiling-Mounted Light Fixtures Recalled by Dolan Designs Due to Fire and Shock Hazards 
2013-09-12,2013-09-12T07:00:00+00:00,"Thu, 12 Sep 2013 07:00:00 GMT",1378969200,"The dehumidifiers can overheat, smoke and catch fire. Brands included in this recall are Danby, De'Longhi, Fedders, Fellini, Frigidaire, Gree, Kenmore, Norpole, Premiere, Seabreeze, SoleusAir and SuperClima ",http://www.cpsc.gov/Global/Images/Recall/2013/13283/Thumbnail-Gree133x97.jpg,63,87,d93554856aa2ad5c16c21048aef6e502c80727cd,Gree Recalls 12 Brands of Dehumidifiers Due to Serious Fire and Burn Hazards; More Than $2 Million in Property Damage Reported ,2013-09,http://www.cpsc.gov/en/Recalls/2013/Gree-Recalls-12-Brands-of-Dehumidifiers/,"[u'hazards', u'serious', u'fire', u'burn']",Gree Recalls 12 Brands of Dehumidifiers Due to Serious Fire and Burn Hazards; More Than $2 Million in Property Damage Reported 
2013-09-11,2013-09-11T16:00:00+00:00,"Wed, 11 Sep 2013 16:00:00 GMT",1378915200,"The recalled children's board books are ""Count My Kisses, 1, 2, 3"" and ""Red, Green, Blue, I Love You.""",http://www.cpsc.gov/Global/Images/Recall/2013/13284/Cover%20123%20THUMB.jpg,63,87,9a5939c318bc2d5e32ebbe013c76a1ce3f3faedb,Hachette Book Group Recalls Children's Books Due To Choking and Laceration Hazards,2013-09,http://www.cpsc.gov/en/Recalls/2013/Hachette-Book-Group-Recalls-Childrens-Books/,"[u'children', u'laceration', u'choking', u'hazards']",Hachette Book Group Recalls Children's Books Due To Choking and Laceration Hazards
2013-09-11,2013-09-11T13:00:00+00:00,"Wed, 11 Sep 2013 13:00:00 GMT",1378904400,"The L.L.Bean Deluxe Packaway Boat Carts are used to haul the boats in or out of the water by hand. One person was struck by broken, flying pieces",http://www.cpsc.gov/Global/Images/Recall/2013/13282/Boat%20Cart133x97.jpg,63,87,23918a3ff4c9a2e8a725d98ab1df58542b1fb367,L.L.Bean Recalls Boat Carts for Canoes and Kayaks; Plastic Wheel Rims Can Burst and Injure Users,2013-09,http://www.cpsc.gov/en/Recalls/2013/LLBean-Recalls-Boat-Carts-for-Canoes-and-Kayaks/,[],L.L.Bean Recalls Boat Carts for Canoes and Kayaks; Plastic Wheel Rims Can Burst and Injure Users
